SBA Loan Number,Maturity Date,Net Rate,Originator Rate,Outstanding Balance,Pool Number,holder
5620779107,12/29/2033,5.85000,4.50500,"$118,910.49",530558,"RAYMOND JAMES BANK, N.A., "
5634709109,01/04/2034,5.85000,3.45500,"$2,799,881.46",530558,"RAYMOND JAMES BANK, N.A., "
5647959102,02/02/2034,5.85000,2.75500,"$325,799.65",530558,"RAYMOND JAMES BANK, N.A., "
5666489109,03/18/2034,5.85000,3.50500,"$603,898.20",530558,"RAYMOND JAMES BANK, N.A., "
5672729105,02/12/2034,5.85000,2.45500,"$1,106,503.06",530558,"RAYMOND JAMES BANK, N.A., "
5673499110,01/26/2034,5.85000,3.25500,"$308,389.92",530558,"RAYMOND JAMES BANK, N.A., "
5674759107,01/26/2034,5.85000,3.25500,"$238,004.46",530558,"RAYMOND JAMES BANK, N.A., "
5686379108,03/04/2034,5.85000,1.95500,"$801,992.02",530558,"RAYMOND JAMES BANK, N.A., "
5696999110,02/21/2034,5.85000,1.95500,"$1,622,670.76",530558,"RAYMOND JAMES BANK, N.A., "
5702649107,02/15/2034,5.85000,2.45500,"$900,724.47",530558,"RAYMOND JAMES BANK, N.A., "
5713519109,02/15/2034,5.85000,4.00500,"$515,213.34",530558,"RAYMOND JAMES BANK, N.A., "
5727769104,02/22/2034,5.85000,4.25500,"$57,501.98",530558,"RAYMOND JAMES BANK, N.A., "
5736859109,03/07/2034,5.85000,3.50500,"$629,130.44",530558,"RAYMOND JAMES BANK, N.A., "
5739359107,03/01/2034,5.85000,3.50500,"$396,792.99",530558,"RAYMOND JAMES BANK, N.A., "
5739469105,03/01/2034,5.85000,3.50500,"$273,345.36",530558,"RAYMOND JAMES BANK, N.A., "
5743769104,03/28/2034,5.85000,3.50500,"$246,092.61",530558,"RAYMOND JAMES BANK, N.A., "
5751909109,03/12/2034,5.85000,3.50500,"$335,272.58",530558,"RAYMOND JAMES BANK, N.A., "
5754199105,03/04/2034,5.85000,4.25500,"$77,384.00",530558,"RAYMOND JAMES BANK, N.A., "
5758729106,03/05/2034,5.85000,4.25500,"$49,566.89",530558,"RAYMOND JAMES BANK, N.A., "
5762149101,03/12/2034,5.85000,2.70500,"$1,201,323.50",530558,"RAYMOND JAMES BANK, N.A., "
5764949109,03/28/2034,5.85000,3.00500,"$82,457.86",530558,"RAYMOND JAMES BANK, N.A., "
5766589101,03/19/2034,5.85000,4.25500,"$82,661.42",530558,"RAYMOND JAMES BANK, N.A., "
5769379103,03/11/2034,5.85000,4.25500,"$84,289.11",530558,"RAYMOND JAMES BANK, N.A., "
5773709109,03/21/2034,5.85000,4.50500,"$83,033.40",530558,"RAYMOND JAMES BANK, N.A., "
5780069105,03/18/2034,5.85000,4.25500,"$66,130.45",530558,"RAYMOND JAMES BANK, N.A., "
5782869102,03/15/2034,5.85000,4.25500,"$80,885.83",530558,"RAYMOND JAMES BANK, N.A., "
5794509107,03/27/2034,5.85000,3.75500,"$125,138.26",530558,"RAYMOND JAMES BANK, N.A., "
5801269106,03/21/2034,5.85000,4.25500,"$90,872.71",530558,"RAYMOND JAMES BANK, N.A., "
5803779110,03/21/2034,5.85000,4.25500,"$82,636.54",530558,"RAYMOND JAMES BANK, N.A., "
4630109104,12/31/2033,9.87500,0.00000,"$325,501.65",540122,"WELLS FARGO SECURITIES, LLC, "
4879899102,10/03/2033,9.87500,0.00000,"$346,050.92",540122,"WELLS FARGO SECURITIES, LLC, "
5124579107,02/28/2034,9.87500,0.00000,"$375,000.00",540122,"WELLS FARGO SECURITIES, LLC, "
5146459107,10/29/2033,9.82500,0.00000,"$427,799.23",540122,"WELLS FARGO SECURITIES, LLC, "
5163329105,12/30/2033,10.12500,0.00000,"$311,152.03",540122,"WELLS FARGO SECURITIES, LLC, "
5306729105,09/13/2033,10.12500,0.00000,"$135,317.69",540122,"WELLS FARGO SECURITIES, LLC, "
5351319110,01/30/2034,9.57500,0.00000,"$488,820.06",540122,"WELLS FARGO SECURITIES, LLC, "
5373159100,10/27/2033,10.12500,0.00000,"$264,766.07",540122,"WELLS FARGO SECURITIES, LLC, "
5406579105,01/10/2034,9.57500,0.00000,"$575,080.16",540122,"WELLS FARGO SECURITIES, LLC, "
5463039103,01/08/2034,9.37500,0.00000,"$362,255.49",540122,"WELLS FARGO SECURITIES, LLC, "
5490639101,11/16/2033,10.12500,0.00000,"$750,000.00",540122,"WELLS FARGO SECURITIES, LLC, "
5494099102,11/03/2033,9.37500,0.00000,"$565,758.08",540122,"WELLS FARGO SECURITIES, LLC, "
5512219106,01/05/2034,9.82500,0.00000,"$2,206,556.36",540122,"WELLS FARGO SECURITIES, LLC, "
5533729105,02/02/2034,9.87500,0.00000,"$573,624.50",540122,"WELLS FARGO SECURITIES, LLC, "
5537989110,02/01/2034,9.37500,0.00000,"$110,288.12",540122,"WELLS FARGO SECURITIES, LLC, "
5543059109,12/18/2033,10.12500,0.00000,"$808,988.32",540122,"WELLS FARGO SECURITIES, LLC, "
5545949109,12/22/2033,9.57500,0.00000,"$1,821,682.54",540122,"WELLS FARGO SECURITIES, LLC, "
5554319110,12/14/2033,9.37500,0.00000,"$149,429.67",540122,"WELLS FARGO SECURITIES, LLC, "
5575289102,12/07/2033,10.12500,0.00000,"$417,775.47",540122,"WELLS FARGO SECURITIES, LLC, "
5581289109,12/22/2033,9.62500,0.00000,"$325,258.78",540122,"WELLS FARGO SECURITIES, LLC, "
5584999105,12/27/2033,9.57500,0.00000,"$1,065,005.36",540122,"WELLS FARGO SECURITIES, LLC, "
5586079104,12/21/2033,10.12500,0.00000,"$226,509.91",540122,"WELLS FARGO SECURITIES, LLC, "
5588599100,02/15/2034,9.62500,0.00000,"$437,098.36",540122,"WELLS FARGO SECURITIES, LLC, "
5590729101,12/15/2033,9.37500,0.00000,"$279,800.84",540122,"WELLS FARGO SECURITIES, LLC, "
5591439110,01/23/2034,10.12500,0.00000,"$297,513.17",540122,"WELLS FARGO SECURITIES, LLC, "
5597599102,12/19/2033,9.57500,0.00000,"$1,082,648.25",540122,"WELLS FARGO SECURITIES, LLC, "
5600419107,01/31/2034,9.87500,0.00000,"$402,676.19",540122,"WELLS FARGO SECURITIES, LLC, "
5600979100,01/31/2034,10.12500,0.00000,"$326,293.35",540122,"WELLS FARGO SECURITIES, LLC, "
5602329108,12/28/2033,10.12500,0.00000,"$376,377.81",540122,"WELLS FARGO SECURITIES, LLC, "
5605139105,12/28/2033,10.12500,0.00000,"$494,395.40",540122,"WELLS FARGO SECURITIES, LLC, "
5609739105,02/01/2034,9.87500,0.00000,"$168,079.27",540122,"WELLS FARGO SECURITIES, LLC, "
5614309110,12/29/2033,10.12500,0.00000,"$256,429.33",540122,"WELLS FARGO SECURITIES, LLC, "
5618339105,12/28/2033,9.57500,0.00000,"$771,119.47",540122,"WELLS FARGO SECURITIES, LLC, "
5621559102,01/19/2034,9.37500,0.00000,"$362,255.41",540122,"WELLS FARGO SECURITIES, LLC, "
5631139109,01/16/2034,10.12500,0.00000,"$362,823.85",540122,"WELLS FARGO SECURITIES, LLC, "
5636569108,02/26/2034,9.37500,0.00000,"$339,340.18",540122,"WELLS FARGO SECURITIES, LLC, "
5639029105,01/31/2034,9.82500,0.00000,"$943,113.32",540122,"WELLS FARGO SECURITIES, LLC, "
5640129108,03/04/2034,9.62500,0.00000,"$329,644.09",540122,"WELLS FARGO SECURITIES, LLC, "
5642239110,02/02/2034,10.12500,0.00000,"$322,517.53",540122,"WELLS FARGO SECURITIES, LLC, "
5643509110,02/09/2034,9.82500,0.00000,"$1,066,914.98",540122,"WELLS FARGO SECURITIES, LLC, "
5651369105,02/16/2034,9.87500,0.00000,"$673,734.13",540122,"WELLS FARGO SECURITIES, LLC, "
5654799100,01/22/2034,10.12500,0.00000,"$254,941.15",540122,"WELLS FARGO SECURITIES, LLC, "
5656369104,01/26/2034,9.87500,0.00000,"$360,203.07",540122,"WELLS FARGO SECURITIES, LLC, "
5660329106,01/29/2034,9.57500,0.00000,"$1,670,670.33",540122,"WELLS FARGO SECURITIES, LLC, "
5664999105,01/30/2034,9.87500,0.00000,"$419,327.66",540122,"WELLS FARGO SECURITIES, LLC, "
5665109109,02/05/2034,9.62500,0.00000,"$183,585.99",540122,"WELLS FARGO SECURITIES, LLC, "
5670769102,01/31/2034,9.82500,0.00000,"$906,312.97",540122,"WELLS FARGO SECURITIES, LLC, "
5691089109,02/12/2034,9.82500,0.00000,"$1,093,615.32",540122,"WELLS FARGO SECURITIES, LLC, "
5696929100,02/12/2034,9.57500,0.00000,"$1,079,955.21",540122,"WELLS FARGO SECURITIES, LLC, "
5699509109,02/26/2034,9.37500,0.00000,"$528,261.52",540122,"WELLS FARGO SECURITIES, LLC, "
5702189100,02/20/2034,9.37500,0.00000,"$285,285.66",540122,"WELLS FARGO SECURITIES, LLC, "
5703479106,02/15/2034,10.12500,0.00000,"$160,566.94",540122,"WELLS FARGO SECURITIES, LLC, "
5706859108,02/14/2034,9.62500,0.00000,"$600,830.05",540122,"WELLS FARGO SECURITIES, LLC, "
5709779103,02/22/2034,9.57500,0.00000,"$2,188,058.32",540122,"WELLS FARGO SECURITIES, LLC, "
5721519109,02/27/2034,10.12500,0.00000,"$307,632.05",540122,"WELLS FARGO SECURITIES, LLC, "
5725219110,02/28/2034,9.82500,0.00000,"$1,028,834.34",540122,"WELLS FARGO SECURITIES, LLC, "
5725449109,03/12/2034,9.87500,0.00000,"$366,365.50",540122,"WELLS FARGO SECURITIES, LLC, "
5726919110,02/22/2034,10.12500,0.00000,"$284,213.38",540122,"WELLS FARGO SECURITIES, LLC, "
5731269110,03/04/2034,9.62500,0.00000,"$713,023.38",540122,"WELLS FARGO SECURITIES, LLC, "
5736479102,02/23/2034,9.87500,0.00000,"$438,679.06",540122,"WELLS FARGO SECURITIES, LLC, "
5738359105,02/28/2034,10.12500,0.00000,"$188,043.80",540122,"WELLS FARGO SECURITIES, LLC, "
5740619110,03/01/2034,9.07500,0.00000,"$1,112,076.18",540122,"WELLS FARGO SECURITIES, LLC, "
5741459101,03/08/2034,9.57500,0.00000,"$1,305,422.75",540122,"WELLS FARGO SECURITIES, LLC, "
5743039108,03/15/2034,9.82500,0.00000,"$1,611,825.03",540122,"WELLS FARGO SECURITIES, LLC, "
5789209106,03/21/2034,9.82500,0.00000,"$1,465,295.48",540122,"WELLS FARGO SECURITIES, LLC, "
3190399100,08/04/2047,5.75000,3.86500,"$324,448.63",530571,"BREAN CAPITAL, LLC, "
3207029102,05/03/2049,5.75000,2.55500,"$1,552,500.00",530571,"BREAN CAPITAL, LLC, "
4139249100,07/28/2048,5.75000,3.55500,"$1,301,015.67",530571,"BREAN CAPITAL, LLC, "
4875889102,04/14/2049,5.75000,2.80500,"$2,240,858.66",530571,"BREAN CAPITAL, LLC, "
4907419107,03/16/2049,5.75000,4.05500,"$1,721,452.00",530571,"BREAN CAPITAL, LLC, "
4955659103,04/21/2049,5.75000,3.80500,"$2,082,750.00",530571,"BREAN CAPITAL, LLC, "
5015689106,02/05/2049,5.75000,4.05500,"$2,094,351.60",530571,"BREAN CAPITAL, LLC, "
5017129106,06/30/2049,5.75000,2.80500,"$2,387,249.68",530571,"BREAN CAPITAL, LLC, "
5095459106,06/30/2049,5.75000,2.80500,"$3,745,878.26",530571,"BREAN CAPITAL, LLC, "
5117079101,06/15/2049,5.75000,3.05500,"$2,544,210.81",530571,"BREAN CAPITAL, LLC, "
5252219109,08/16/2048,5.75000,4.05500,"$554,773.94",530571,"BREAN CAPITAL, LLC, "
5395069109,10/26/2048,5.75000,2.05500,"$2,396,250.00",530571,"BREAN CAPITAL, LLC, "
5476669103,04/18/2049,5.75000,4.10500,"$669,930.95",530571,"BREAN CAPITAL, LLC, "
5493649110,04/12/2049,5.75000,4.10500,"$442,807.86",530571,"BREAN CAPITAL, LLC, "
5546899109,04/03/2049,5.75000,4.60500,"$225,000.00",530571,"BREAN CAPITAL, LLC, "
5559639100,01/22/2049,5.75000,2.55500,"$3,730,733.54",530571,"BREAN CAPITAL, LLC, "
5594659101,01/03/2049,5.75000,3.85500,"$358,576.72",530571,"BREAN CAPITAL, LLC, "
5599079103,03/28/2049,5.75000,2.30500,"$3,330,000.00",530571,"BREAN CAPITAL, LLC, "
5609719110,12/29/2048,5.75000,3.55500,"$2,240,837.78",530571,"BREAN CAPITAL, LLC, "
5635549100,03/14/2049,5.75000,3.35500,"$610,327.38",530571,"BREAN CAPITAL, LLC, "
5637369109,01/18/2049,5.75000,3.60500,"$702,795.47",530571,"BREAN CAPITAL, LLC, "
5655699107,03/01/2049,5.75000,2.85500,"$598,029.32",530571,"BREAN CAPITAL, LLC, "
5659729100,01/25/2049,5.75000,3.10500,"$476,349.88",530571,"BREAN CAPITAL, LLC, "
5662839110,01/29/2049,5.75000,2.55500,"$1,109,006.48",530571,"BREAN CAPITAL, LLC, "
5671849104,02/02/2049,5.75000,4.35500,"$619,066.62",530571,"BREAN CAPITAL, LLC, "
5680119110,03/29/2049,5.75000,3.60500,"$715,449.68",530571,"BREAN CAPITAL, LLC, "
5695179109,03/25/2049,5.75000,2.80500,"$4,363,264.88",530571,"BREAN CAPITAL, LLC, "
5702709101,03/27/2049,5.75000,2.80500,"$3,722,215.47",530571,"BREAN CAPITAL, LLC, "
5715969108,02/26/2049,5.75000,2.80500,"$1,035,575.97",530571,"BREAN CAPITAL, LLC, "
5716449107,03/07/2049,5.25000,2.85500,"$746,439.51",530571,"BREAN CAPITAL, LLC, "
5724219108,02/21/2049,5.75000,3.80500,"$912,385.19",530571,"BREAN CAPITAL, LLC, "
5726969103,03/13/2049,5.75000,4.35500,"$555,000.00",530571,"BREAN CAPITAL, LLC, "
5729569107,03/12/2049,5.75000,4.35500,"$418,495.48",530571,"BREAN CAPITAL, LLC, "
5732369107,03/22/2049,5.75000,4.60500,"$560,816.35",530571,"BREAN CAPITAL, LLC, "
5744919103,03/07/2049,5.75000,3.05500,"$1,706,251.39",530571,"BREAN CAPITAL, LLC, "
5750259102,03/13/2049,5.75000,2.85500,"$448,659.48",530571,"BREAN CAPITAL, LLC, "
5752139105,03/12/2049,5.75000,4.35500,"$382,495.85",530571,"BREAN CAPITAL, LLC, "
5757779108,03/27/2049,5.75000,3.05500,"$3,733,029.34",530571,"BREAN CAPITAL, LLC, "
5769149104,03/27/2049,5.75000,3.55500,"$2,542,391.93",530571,"BREAN CAPITAL, LLC, "
5776779103,03/18/2049,5.75000,3.30500,"$1,728,844.47",530571,"BREAN CAPITAL, LLC, "
5777309104,04/08/2049,5.75000,4.10500,"$359,813.23",530571,"BREAN CAPITAL, LLC, "
5778659106,03/27/2049,5.75000,2.55500,"$3,736,496.40",530571,"BREAN CAPITAL, LLC, "
5779109107,03/15/2049,5.75000,4.60500,"$612,000.00",530571,"BREAN CAPITAL, LLC, "
5787039110,03/28/2049,5.75000,2.30500,"$810,356.66",530571,"BREAN CAPITAL, LLC, "
5788879106,04/11/2049,5.75000,4.10500,"$432,825.00",530571,"BREAN CAPITAL, LLC, "
5789009105,03/28/2049,5.75000,3.30500,"$1,737,668.57",530571,"BREAN CAPITAL, LLC, "
5791499100,03/22/2049,5.75000,3.80500,"$939,015.19",530571,"BREAN CAPITAL, LLC, "
5797609108,04/11/2049,5.75000,3.60500,"$467,879.10",530571,"BREAN CAPITAL, LLC, "
5798909106,03/28/2049,5.75000,3.05500,"$1,162,968.43",530571,"BREAN CAPITAL, LLC, "
5802599102,04/12/2049,5.75000,4.60500,"$340,393.87",530571,"BREAN CAPITAL, LLC, "
5807039108,04/10/2049,5.75000,4.05500,"$2,196,370.00",530571,"BREAN CAPITAL, LLC, "
5808829100,04/10/2049,5.75000,4.60500,"$661,071.68",530571,"BREAN CAPITAL, LLC, "
5810289103,03/27/2049,5.75000,3.60500,"$518,174.89",530571,"BREAN CAPITAL, LLC, "
5812379110,04/11/2049,5.75000,4.60500,"$747,887.51",530571,"BREAN CAPITAL, LLC, "
5813149102,03/29/2049,5.75000,4.05500,"$2,916,244.98",530571,"BREAN CAPITAL, LLC, "
5813919108,04/18/2049,5.75000,2.05500,"$2,542,374.44",530571,"BREAN CAPITAL, LLC, "
5818459100,04/05/2049,5.75000,4.35500,"$129,467.23",530571,"BREAN CAPITAL, LLC, "
5821189103,03/29/2049,5.75000,3.05500,"$2,134,762.91",530571,"BREAN CAPITAL, LLC, "
5824719102,04/19/2049,5.75000,2.80500,"$2,613,714.14",530571,"BREAN CAPITAL, LLC, "
5824809105,04/18/2049,5.75000,3.30500,"$1,451,775.00",530571,"BREAN CAPITAL, LLC, "
5825259108,04/19/2049,5.75000,3.60500,"$598,869.14",530571,"BREAN CAPITAL, LLC, "
5825969109,04/12/2049,5.75000,3.10500,"$486,181.00",530571,"BREAN CAPITAL, LLC, "
5836859106,04/17/2049,5.75000,4.35500,"$328,341.99",530571,"BREAN CAPITAL, LLC, "
5840599103,04/19/2049,5.75000,3.60500,"$445,696.21",530571,"BREAN CAPITAL, LLC, "
5845739107,04/18/2049,5.75000,4.35500,"$329,471.31",530571,"BREAN CAPITAL, LLC, "
5845989101,04/18/2049,5.75000,4.10500,"$210,047.48",530571,"BREAN CAPITAL, LLC, "
5846419107,04/19/2049,5.75000,3.60500,"$359,737.21",530571,"BREAN CAPITAL, LLC, "
5847879107,04/12/2049,5.75000,4.35500,"$150,106.45",530571,"BREAN CAPITAL, LLC, "
5849689102,04/17/2049,5.75000,3.55500,"$1,942,500.00",530571,"BREAN CAPITAL, LLC, "
5852479110,04/16/2049,5.75000,3.80500,"$929,266.07",530571,"BREAN CAPITAL, LLC, "
5859869101,04/15/2049,5.75000,3.60500,"$658,259.90",530571,"BREAN CAPITAL, LLC, "
5863989105,04/18/2049,5.75000,4.10500,"$293,350.48",530571,"BREAN CAPITAL, LLC, "
5864449109,04/19/2049,5.75000,2.55500,"$3,742,139.53",530571,"BREAN CAPITAL, LLC, "
5879619104,04/17/2049,5.75000,3.55500,"$1,342,550.62",530571,"BREAN CAPITAL, LLC, "
5914829104,04/26/2049,5.75000,2.55500,"$1,498,148.31",530571,"BREAN CAPITAL, LLC, "
2510159104,09/07/2033,8.82500,1.28000,"$51,613.25",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4078249106,01/10/2034,8.82500,0.54000,"$218,254.78",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4137599107,06/04/2033,8.82500,0.79000,"$282,776.68",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4280309104,06/27/2033,8.82500,0.29000,"$413,766.14",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4292979103,09/07/2033,8.82500,0.23000,"$1,236,930.86",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4486049104,10/13/2033,8.82500,1.28000,"$213,361.61",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4726079102,10/05/2033,8.82500,0.73000,"$273,094.23",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4743249107,11/25/2033,8.82500,0.48000,"$714,464.21",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4773259100,09/09/2033,8.82500,0.73000,"$377,931.15",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4852269101,04/19/2033,8.82500,0.98000,"$381,575.53",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4875529110,07/24/2033,8.32500,1.53000,"$195,203.84",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4879429101,01/07/2034,8.82500,0.48000,"$701,827.34",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4898809103,08/18/2033,8.82500,0.73000,"$571,369.33",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4921449101,10/02/2033,8.82500,1.28000,"$280,280.73",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4936989102,06/07/2033,8.82500,0.28000,"$125,161.13",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4960979110,05/11/2033,8.82500,0.53000,"$248,586.47",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4962719106,04/12/2033,8.82500,1.28000,"$366,938.57",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4978749109,05/05/2033,8.82500,0.00000,"$419,641.33",530572,"FHN FINANCIAL CAPITAL MARKETS, "
4979299107,06/28/2033,8.82500,0.73000,"$1,191,442.65",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5002499109,04/27/2033,8.82500,1.28000,"$248,403.01",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5007249103,07/27/2033,8.82500,0.73000,"$427,436.10",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5025259110,05/05/2033,8.82500,0.73000,"$594,580.59",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5041659101,05/17/2033,8.82500,1.28000,"$123,517.93",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5052449103,09/20/2033,8.82500,0.73000,"$384,736.45",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5055299101,09/30/2033,8.82500,0.48000,"$463,034.84",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5071759108,07/10/2033,8.82500,1.53000,"$302,853.25",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5073179104,09/27/2033,8.82500,0.23000,"$409,676.30",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5076209106,05/26/2033,8.82500,0.53000,"$110,232.42",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5098549104,06/02/2033,8.82500,0.28000,"$213,232.77",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5113649109,06/23/2033,8.82500,0.00000,"$340,014.09",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5114849101,11/21/2033,8.82500,0.73000,"$680,031.32",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5115399110,12/29/2033,8.82500,0.03000,"$252,394.62",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5125679104,12/15/2033,8.82500,0.48000,"$450,407.46",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5125689107,07/11/2033,8.82500,0.23000,"$475,930.74",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5139929108,07/03/2033,8.82500,0.98000,"$723,083.89",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5144829107,09/26/2033,8.82500,1.53000,"$255,337.56",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5155019106,08/25/2033,8.82500,1.28000,"$298,050.66",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5156429102,08/21/2033,8.82500,0.53000,"$329,558.53",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5157099101,01/27/2034,8.82500,0.03000,"$145,381.48",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5159989101,07/21/2033,8.82500,1.28000,"$96,841.92",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5204879103,08/05/2033,8.82500,0.00000,"$687,697.51",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5212069107,07/26/2033,8.32500,0.03000,"$352,875.65",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5217289102,07/31/2033,8.82500,1.03000,"$352,669.00",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5225669109,08/10/2033,8.82500,1.02000,"$63,444.71",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5255279100,08/31/2033,8.82500,0.48000,"$837,965.30",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5257359104,08/17/2033,8.82500,0.73000,"$576,786.23",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5259829107,09/19/2033,8.82500,0.23000,"$420,216.61",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5305449102,11/10/2033,8.82500,0.03000,"$161,306.17",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5305969105,09/13/2033,8.82500,0.73000,"$597,078.02",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5314149108,11/03/2033,8.82500,1.03000,"$250,650.55",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5362519106,10/13/2033,8.82500,0.00000,"$1,240,195.37",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5373049102,09/27/2033,8.32500,1.28000,"$308,236.29",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5389779103,11/02/2033,8.82500,0.53000,"$325,068.73",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5419319107,11/17/2033,8.82500,2.02000,"$17,213.33",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5463959108,01/04/2034,8.82500,0.28000,"$339,865.13",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5476689109,12/04/2033,8.82500,1.28000,"$252,555.08",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5553179103,01/01/2034,8.82500,0.53000,"$41,278.79",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5572499100,01/01/2034,8.82500,0.53000,"$82,405.61",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5586039103,01/24/2034,8.82500,0.78000,"$202,367.64",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5654529100,01/26/2034,8.82500,0.78000,"$421,900.85",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5662459103,01/26/2034,8.82500,0.52000,"$309,374.33",530572,"FHN FINANCIAL CAPITAL MARKETS, "
5666339110,01/25/2034,8.82500,0.53000,"$680,426.52",530572,"FHN FINANCIAL CAPITAL MARKETS, "
3048019101,01/23/2034,5.85000,3.54500,"$437,622.53",530567,"RAYMOND JAMES BANK, N.A., "
4636789110,10/05/2038,5.85000,3.45500,"$649,945.67",530567,"RAYMOND JAMES BANK, N.A., "
4965589110,10/19/2033,5.85000,3.75500,"$120,834.63",530567,"RAYMOND JAMES BANK, N.A., "
5022199110,11/06/2033,5.85000,3.20500,"$750,586.01",530567,"RAYMOND JAMES BANK, N.A., "
5046799107,08/05/2033,5.85000,3.70500,"$418,441.61",530567,"RAYMOND JAMES BANK, N.A., "
5080959100,08/04/2033,5.85000,2.45500,"$2,155,201.39",530567,"RAYMOND JAMES BANK, N.A., "
5117759104,12/13/2033,5.85000,4.25500,"$75,353.58",530567,"RAYMOND JAMES BANK, N.A., "
5135839108,04/23/2034,5.85000,3.45500,"$825,223.35",530567,"RAYMOND JAMES BANK, N.A., "
5154849106,11/14/2033,5.85000,3.50500,"$248,999.83",530567,"RAYMOND JAMES BANK, N.A., "
5178399107,04/27/2034,5.85000,3.20500,"$444,696.41",530567,"RAYMOND JAMES BANK, N.A., "
5207479107,02/14/2034,5.85000,3.25500,"$293,082.91",530567,"RAYMOND JAMES BANK, N.A., "
5208239107,01/28/2034,5.85000,3.45500,"$439,121.94",530567,"RAYMOND JAMES BANK, N.A., "
5218399102,12/01/2033,5.85000,3.20500,"$418,723.64",530567,"RAYMOND JAMES BANK, N.A., "
5224599110,01/31/2034,5.85000,3.50500,"$232,152.47",530567,"RAYMOND JAMES BANK, N.A., "
5231259100,02/18/2034,5.85000,4.25500,"$402,653.28",530567,"RAYMOND JAMES BANK, N.A., "
5232749107,02/14/2034,5.85000,3.50500,"$234,227.36",530567,"RAYMOND JAMES BANK, N.A., "
5247139104,02/18/2034,5.85000,3.70500,"$497,920.25",530567,"RAYMOND JAMES BANK, N.A., "
5269599103,08/29/2033,5.85000,3.70500,"$758,960.47",530567,"RAYMOND JAMES BANK, N.A., "
5286289106,09/29/2033,5.85000,3.00500,"$353,663.96",530567,"RAYMOND JAMES BANK, N.A., "
5306329103,12/27/2033,5.85000,4.00500,"$316,392.20",530567,"RAYMOND JAMES BANK, N.A., "
5333869107,01/20/2034,5.85000,3.25500,"$232,299.11",530567,"RAYMOND JAMES BANK, N.A., "
5347039106,09/15/2033,5.85000,3.45500,"$713,891.60",530567,"RAYMOND JAMES BANK, N.A., "
5358299109,03/27/2034,5.85000,3.20500,"$885,000.00",530567,"RAYMOND JAMES BANK, N.A., "
